	room_size	reverberation_time_s	lows_cutoff_frequency_hz	lows_q_factor	lows_gain_db_s	highs_cutoff_frequency_hz	highs_q_factor	highs_gain_db_s	fade_in_time_s	dry_wet
0	10.94832	2.8608944	5549.6543	0.4362287	29.46239	6449.908	0.33392152	26.989454	2.5286276	0.2852528
1	8.651154	1.8693985	3312.922	0.38755378	18.598108	4761.469	0.25168458	17.760153	1.5389191	0.1803677
2	7.8556104	1.5181211	2422.3645	0.3734392	15.41969	4119.6694	0.22310285	14.180688	1.1525332	0.14088842
3	7.448035	1.2930796	1744.2137	0.3708679	12.8441925	3798.831	0.20685479	11.609346	0.87662864	0.11355185
4	7.239731	1.162778	1242.4729	0.3691467	10.9702635	3583.6133	0.1974561	9.982147	0.7010329	0.09782738
5	7.060962	1.0702871	872.52374	0.36560124	9.618852	3445.0444	0.18828185	8.509743	0.5807186	0.0873805
6	6.959875	1.0126121	603.70874	0.36271092	8.53526	3399.14	0.1847435	7.6658225	0.52093863	0.082248285
7	6.9006143	0.9972784	404.49283	0.36289272	7.77346	3352.1946	0.18202183	7.001701	0.48430988	0.07895305
8	6.841786	0.9754592	253.97101	0.36105263	7.141617	3314.8362	0.17925516	6.5046372	0.46314302	0.07690706
9	6.8136554	0.9623607	151.72098	0.36004218	6.8307056	3294.263	0.17802562	6.2117352	0.45903647	0.07651804
10	6.769563	0.9539449	87.77616	0.35890806	6.436221	3289.2068	0.17664261	6.0173	0.45825738	0.076219276
11	6.7583613	0.95506483	61.12824	0.35727406	6.3318233	3261.8464	0.17563991	5.8799815	0.45634738	0.0759127
12	6.7121606	0.948811	52.22344	0.3564817	6.2729764	3250.3413	0.1754045	5.8293047	0.4549573	0.07553834
13	6.693719	0.9408391	51.187725	0.355802	6.0510178	3234.1108	0.17354813	5.7384377	0.4526298	0.0753107
14	6.6815524	0.94175696	51.72094	0.3545716	5.939179	3223.8425	0.17258227	5.6964593	0.454723	0.075567536
15	6.684688	0.94324267	55.566166	0.35132203	5.88443	3217.5999	0.17223422	5.6208363	0.4557668	0.07513389
16	6.639226	0.9370038	59.21499	0.349078	5.925002	3196.1096	0.17189129	5.6262054	0.4533182	0.075075105
17	6.6269894	0.93065464	62.168495	0.34616098	5.818291	3181.231	0.17153727	5.6013384	0.45596045	0.07528
18	6.586183	0.9301055	64.01938	0.3432113	5.803499	3163.1	0.17103408	5.5479918	0.45044103	0.075016744
19	6.561394	0.92174447	69.24796	0.34038672	5.6530166	3159.3267	0.16982363	5.532331	0.45128107	0.074619174
20	6.532648	0.91788983	62.455696	0.33745876	5.5691686	3152.3938	0.16821235	5.47609	0.4476962	0.0746783
21	6.4915113	0.91287637	69.94131	0.33417916	5.584476	3114.6106	0.16852467	5.453915	0.44990724	0.07451515
22	6.4625225	0.9145148	65.30029	0.33102545	5.46547	3125.3062	0.16742122	5.4067836	0.4476232	0.07478503
23	6.4501414	0.91313225	62.779163	0.32762578	5.465956	3086.0999	0.16667263	5.33465	0.44571877	0.0741433
24	6.4278502	0.90204257	67.14388	0.32691947	5.4551177	3079.614	0.166661	5.384531	0.4444766	0.07447124
25	6.3759346	0.90269065	63.17521	0.32304356	5.4780416	3073.0088	0.16686524	5.4257064	0.44859233	0.07439619
26	6.3398438	0.9007525	64.145424	0.32167304	5.3868	3052.5615	0.16491285	5.267989	0.44599438	0.07426102
27	6.334787	0.90028137	64.80517	0.32013968	5.397401	3055.5906	0.1640298	5.325068	0.44586697	0.07426781
28	6.286703	0.89491713	66.222015	0.31662452	5.353436	3021.865	0.1642395	5.2139654	0.4452957	0.073640436
29	6.248042	0.8911935	64.673004	0.31586853	5.320134	3013.039	0.1631792	5.2153826	0.44408095	0.07405516
30	6.2548194	0.8869169	67.1764	0.31541014	5.2809935	3012.4937	0.16284357	5.210468	0.44090047	0.07404656
31	6.2095637	0.8831601	62.60077	0.31228846	5.324842	2982.6543	0.1627625	5.2205086	0.44141456	0.07359765
32	6.1892223	0.8770535	70.03346	0.3088427	5.2751746	2981.5015	0.16014387	5.2151947	0.43872494	0.07401566
33	6.1749644	0.87564236	63.27079	0.30774248	5.198771	2967.2666	0.1612575	5.142326	0.43815053	0.07339834
34	6.1370096	0.8778907	67.57064	0.30498332	5.2513657	2957.4985	0.15977013	5.124933	0.43786463	0.07364634
35	6.1170025	0.8718335	69.444405	0.30310112	5.1961374	2936.352	0.16071804	5.1133423	0.43645316	0.07347554
36	6.111701	0.87566096	61.25039	0.3013569	5.170336	2936.6006	0.15977575	5.109665	0.4375261	0.07322013
37	6.095087	0.86772233	62.93385	0.30052295	5.2023354	2929.3218	0.1596148	5.1388965	0.4331612	0.07370759
38	6.0355897	0.8635905	69.812706	0.29711968	5.1670914	2921.1187	0.15808989	5.1482387	0.43350035	0.073043406
39	6.0676255	0.86526597	68.767204	0.29565507	5.116276	2925.2673	0.15839405	5.094449	0.43439332	0.07311915
40	6.023028	0.86026967	63.208805	0.29243934	5.059543	2904.8818	0.1575265	5.0684695	0.4362954	0.07326163
41	6.046532	0.8576533	63.239555	0.29123318	5.0841026	2895.6995	0.15714945	5.0512013	0.4342923	0.07262552
42	6.032397	0.85968006	69.14229	0.2901228	5.066537	2904.8345	0.15678208	5.0191784	0.43271104	0.07303301
43	5.971796	0.8494934	61.05684	0.28889796	4.992294	2868.192	0.15686421	4.9896526	0.43164968	0.0733661
44	5.9826856	0.8534957	68.249825	0.28739935	5.0139437	2865.1606	0.15622233	5.026647	0.43018985	0.073102295
45	5.966088	0.84661776	65.28078	0.28448734	5.0513697	2839.2627	0.1566021	4.9667907	0.42932716	0.07258132
46	5.9545727	0.84746945	64.42623	0.28130722	4.925112	2849.0515	0.1545293	4.9169626	0.42938516	0.07313724
47	5.9041424	0.84385943	62.785183	0.27850372	4.920246	2825.6973	0.15416902	4.9267483	0.4284315	0.072626814
48	5.896033	0.84474397	64.50655	0.27703485	4.9502068	2803.0742	0.15338638	4.9115696	0.42808092	0.073047526
49	5.894733	0.83878833	66.85691	0.2765822	4.864622	2815.329	0.15387374	4.890157	0.42637104	0.07279965
50	5.891251	0.8394505	66.03756	0.27535135	4.997059	2827.4758	0.153922	4.93797	0.42727044	0.0727697
51	5.9271455	0.8372365	63.747864	0.27429935	4.822775	2809.3906	0.15401813	4.902354	0.42491782	0.07283157
52	5.8126426	0.83340573	63.934097	0.26873407	4.865583	2781.8066	0.15254784	4.807434	0.4262087	0.07235703
53	5.839943	0.8332602	64.484535	0.26891527	4.8426595	2770.5398	0.15190883	4.8768516	0.42650595	0.07244329
54	5.8264523	0.83290297	64.67081	0.26834112	4.8112426	2787.6123	0.1516368	4.8158035	0.42573413	0.072655715
55	5.81832	0.8316709	64.95095	0.26649088	4.7932067	2772.1196	0.15128928	4.870816	0.41972432	0.07197925
56	5.76522	0.82289946	65.418594	0.26708245	4.790936	2743.7358	0.1504055	4.8138423	0.4208612	0.07244931
57	5.784638	0.82296145	58.915718	0.26605782	4.7343216	2749.072	0.15039179	4.8211737	0.42398706	0.072125606
58	5.7408657	0.8223178	65.776276	0.26284376	4.757696	2746.8354	0.1488559	4.7554574	0.41991463	0.07215898
59	5.723228	0.8229569	64.688736	0.26287574	4.766079	2736.456	0.14992	4.7663302	0.4188811	0.07235331
60	5.7395415	0.8227459	63.335842	0.2616482	4.748991	2734.7415	0.14918648	4.745035	0.42093304	0.0726962
61	5.7395973	0.82028687	63.25124	0.26051652	4.7068095	2742.118	0.1490064	4.779864	0.41958797	0.07219806
62	5.735448	0.81660295	61.42538	0.2555899	4.664876	2727.196	0.14787135	4.7166815	0.4181305	0.072092
63	5.6944017	0.81389505	61.555954	0.25529328	4.7426085	2736.1367	0.14884084	4.766226	0.4197198	0.07203484
64	5.6590924	0.8118167	63.0444	0.2542639	4.629514	2697.137	0.14837867	4.698412	0.4191998	0.07239453
65	5.642149	0.8065892	62.46112	0.25491515	4.666056	2703.8245	0.1473565	4.7300787	0.41600576	0.07219612
66	5.6180964	0.8035968	61.95648	0.2508981	4.5771303	2675.4307	0.14783448	4.6656704	0.41435212	0.07169307
67	5.6274657	0.8095174	62.63238	0.25044757	4.60788	2688.2153	0.14708325	4.6975493	0.41866326	0.071809135
68	5.6152263	0.801489	62.998264	0.25185293	4.559697	2670.2273	0.14664994	4.6690893	0.41487753	0.07208878
69	5.607609	0.8001872	59.801838	0.24967347	4.5577235	2671.4092	0.14656791	4.6909266	0.4130636	0.07151464
70	5.6046276	0.80427957	65.26261	0.24836425	4.5534453	2662.2505	0.14551398	4.6181536	0.4144913	0.07206426
71	5.5517383	0.7940488	60.90782	0.24582304	4.5227036	2653.807	0.14622682	4.613275	0.41200325	0.071758576
72	5.515247	0.79752195	63.781498	0.2447963	4.5076714	2660.5571	0.1454777	4.6255054	0.41659987	0.07163355
73	5.546449	0.79517204	58.71779	0.24426192	4.4989676	2655.5906	0.14530055	4.6322026	0.415587	0.07193063
74	5.480354	0.79604876	62.33331	0.242995	4.4527197	2635.6267	0.14448623	4.6182766	0.41080436	0.071765505
75	5.507223	0.79382646	61.06975	0.2418795	4.438495	2647.3364	0.14392224	4.5795717	0.41256368	0.071277514
76	5.51612	0.79004896	59.393074	0.24028432	4.401819	2633.594	0.14411175	4.566556	0.41217464	0.0717694
77	5.4897356	0.7859334	58.779762	0.24063359	4.396251	2630.861	0.14442171	4.5790033	0.41155446	0.07109046
78	5.4899035	0.78287214	63.00458	0.23788226	4.418782	2624.962	0.14396293	4.552001	0.410838	0.07146397
79	5.4758425	0.7872232	57.610386	0.23927978	4.37433	2629.872	0.14474033	4.5428557	0.4079606	0.07139264
80	5.453158	0.78450555	61.218056	0.23595604	4.3316298	2613.767	0.14407046	4.5451674	0.40903088	0.07128171
81	5.4274774	0.7823559	62.065235	0.2349587	4.3825746	2603.106	0.14351268	4.514379	0.40998814	0.07165604
82	5.408386	0.77528775	57.882267	0.23456778	4.297291	2591.7507	0.14215256	4.4812465	0.40971366	0.071235545
83	5.434648	0.7816248	60.45887	0.23315574	4.301644	2589.325	0.14178804	4.4980836	0.4116793	0.071055315
84	5.387583	0.7733059	61.045216	0.23147672	4.3211994	2589.9092	0.14226039	4.482433	0.40777162	0.07088718
85	5.3998866	0.7773526	62.18857	0.22918612	4.2707157	2568.2654	0.14110169	4.4584265	0.4068475	0.07114196
86	5.3719916	0.7724875	56.97216	0.2325675	4.2798967	2581.3057	0.14091027	4.466427	0.40981248	0.070769854
87	5.3791265	0.7732297	59.739014	0.22946092	4.23328	2570.354	0.141331	4.4234414	0.40775356	0.07090317
88	5.326617	0.7667066	58.993538	0.22767699	4.2341456	2561.5918	0.14032678	4.4651227	0.4054276	0.07084799
89	5.351422	0.7689393	60.745094	0.22814123	4.255765	2567.4858	0.14071764	4.4558806	0.40719077	0.07070729
90	5.3464108	0.76536274	57.677372	0.226821	4.2417507	2568.6992	0.14074554	4.4286113	0.40736413	0.07073236
91	5.3167577	0.76236546	56.89961	0.22640651	4.1897383	2555.6794	0.14013073	4.444749	0.40595117	0.07062801
92	5.2917924	0.7638629	60.32845	0.2246421	4.1828823	2557.0422	0.13940887	4.4184794	0.40725783	0.070707574
93	5.299372	0.7607855	58.610146	0.22312607	4.1719184	2540.7761	0.13894337	4.40985	0.40747905	0.070508346
94	5.3248963	0.76488566	55.194824	0.22385426	4.1601048	2543.7996	0.14012186	4.3727217	0.40869203	0.07083323
95	5.25199	0.7583952	60.32794	0.22230858	4.1430097	2520.464	0.13934402	4.3720136	0.40633845	0.07079508
96	5.28555	0.76263165	58.5412	0.22328974	4.1545396	2524.9917	0.13885775	4.3615265	0.4045516	0.07040457
97	5.263654	0.75953245	56.686916	0.22186702	4.133436	2522.397	0.13971393	4.3642616	0.40661356	0.07049535
98	5.2730365	0.75691867	59.090405	0.22107366	4.1251364	2518.9917	0.13695629	4.355368	0.40425992	0.07056545
99	5.2465315	0.75548196	58.992664	0.21861285	4.0775514	2525.9194	0.13695109	4.3216977	0.4049043	0.07059826
100	5.2470355	0.75489026	57.569683	0.21766923	4.095956	2519.432	0.13745895	4.3275824	0.4046366	0.07039676
101	5.2166348	0.7505749	59.16028	0.21769103	4.0236673	2505.1904	0.13644856	4.321735	0.4020182	0.070320226
102	5.1898746	0.75008255	57.110165	0.21693254	4.0597124	2511.7344	0.13660091	4.3484783	0.40222564	0.069839455
103	5.1671796	0.74425	59.164623	0.21409954	4.0084624	2491.155	0.13652787	4.29474	0.40250367	0.07001761
104	5.182725	0.74897534	56.264774	0.21432011	4.040568	2500.274	0.13648988	4.297906	0.40245196	0.07028978
105	5.160209	0.74534863	57.77476	0.21302718	4.0209994	2487.6482	0.1355918	4.294479	0.4033177	0.070301965
106	5.1714745	0.74233973	59.987556	0.21525091	4.015992	2484.4485	0.13462692	4.3067837	0.4003727	0.06988584
107	5.1690965	0.74205863	55.17356	0.2115971	4.0018244	2484.6907	0.13646832	4.2870116	0.40025437	0.069993295
108	5.143426	0.74296033	58.441387	0.21402499	3.979547	2472.489	0.13520105	4.266966	0.40002996	0.070015326
109	5.128546	0.7423441	53.042297	0.21425052	3.9902804	2488.5225	0.13552924	4.28289	0.4013347	0.070089586
110	5.1109157	0.74530286	58.02777	0.2100212	3.9691627	2478.168	0.13520122	4.2941065	0.40163705	0.07003357
111	5.1047187	0.7365084	56.401077	0.21105517	3.9230344	2474.397	0.13543552	4.286189	0.40145773	0.069689564
112	5.1010947	0.74044865	55.606747	0.20874883	3.9116354	2470.9553	0.13402411	4.2673116	0.4012936	0.06991384
113	5.1303053	0.74029905	56.287193	0.20918627	3.932357	2467.2935	0.13444068	4.2563996	0.40099186	0.06985236
114	5.0958223	0.74085706	55.16428	0.207733	3.9420261	2458.6538	0.13422303	4.2412505	0.40219015	0.06978782
115	5.0968785	0.73678184	58.06477	0.20756176	3.9089458	2467.222	0.13263956	4.241423	0.39799812	0.06974033
116	5.072163	0.7372815	57.80799	0.20844662	3.8977325	2455.8328	0.13402975	4.244245	0.39916202	0.07008573
117	5.0391183	0.7350821	54.12717	0.20882107	3.8982725	2446.703	0.13291366	4.2390366	0.4009662	0.06935706
118	5.0240016	0.7314822	54.87497	0.20583276	3.8761218	2442.7837	0.1334678	4.208065	0.39983642	0.06954125
119	5.0041966	0.7226712	55.447315	0.20542733	3.870066	2418.0942	0.1325826	4.1984234	0.39577925	0.06929735
120	5.0155573	0.7268964	56.0438	0.20382091	3.8917034	2450.0015	0.13241486	4.228263	0.39689952	0.06949727
121	5.0261683	0.730078	54.48928	0.20549002	3.8554628	2441.2239	0.13309823	4.1928134	0.4004825	0.0693852
122	5.052221	0.7281222	53.901134	0.20479153	3.8344238	2452.4402	0.13210353	4.232294	0.39918172	0.0693048
123	5.010296	0.72298735	53.69035	0.20388778	3.824651	2426.553	0.13166805	4.1990743	0.398985	0.06916324
124	5.021445	0.72358763	56.15507	0.2019939	3.8191092	2437.3843	0.1314699	4.2096105	0.39870197	0.06930518
125	4.9737573	0.7197377	55.33891	0.20130497	3.8288634	2410.3738	0.13229737	4.188899	0.39508808	0.0690167
126	4.96384	0.71744	53.2287	0.20184895	3.8096204	2400.0215	0.13099828	4.169385	0.3952703	0.06957353
127	4.9592357	0.7163354	56.139595	0.20097879	3.8128846	2387.186	0.1298165	4.1806474	0.39448255	0.06893738
128	4.9856734	0.7184303	54.273228	0.20120022	3.8022847	2404.3394	0.13109471	4.179026	0.39536172	0.06924742
129	4.953519	0.7150109	54.09361	0.19878566	3.796407	2401.3916	0.1309462	4.163303	0.39645693	0.06888845
130	4.9474273	0.7148977	54.48493	0.19998237	3.771669	2405.692	0.13021083	4.1652346	0.3947781	0.06937429
131	4.89871	0.7192716	55.62701	0.19742124	3.806474	2397.7686	0.13023342	4.151681	0.3940756	0.06924386
132	4.919742	0.7128093	52.89245	0.19781764	3.7880692	2398.5947	0.13089097	4.1865253	0.39696464	0.069496915
133	4.914341	0.71607596	53.296574	0.19870396	3.7663546	2404.8865	0.13062386	4.1700077	0.39543995	0.06878059
134	4.872304	0.70922464	54.518692	0.19629696	3.7724211	2378.8977	0.13083519	4.1410246	0.39287353	0.06867823
135	4.917914	0.7076108	56.232372	0.1966189	3.7525337	2371.4395	0.12888975	4.1484003	0.39342335	0.068706624
136	4.898048	0.71056813	52.501774	0.19707763	3.7570376	2387.81	0.12844992	4.1513515	0.39427146	0.069342725
137	4.9052496	0.71321213	52.768353	0.19703369	3.7406852	2395.1938	0.12947516	4.1704082	0.3951801	0.06886121
138	4.88036	0.71300334	53.100037	0.19765618	3.75436	2397.8657	0.1297098	4.1711183	0.39458856	0.068976626
139	4.91048	0.70817214	53.6258	0.1949323	3.7479172	2381.531	0.12843962	4.140009	0.3948485	0.06906332
140	4.8823647	0.70653105	52.859135	0.19483177	3.7457976	2390.637	0.12835366	4.160345	0.39060757	0.06871235
141	4.8879924	0.71081287	53.712746	0.19495445	3.7242925	2378.8118	0.12852935	4.132043	0.39548868	0.06882721
142	4.835681	0.70177275	53.643066	0.1933131	3.7286723	2373.359	0.12813011	4.1351547	0.3930084	0.068827994
143	4.870375	0.7090214	50.627495	0.19424577	3.722714	2363.0154	0.12882662	4.132532	0.391103	0.06925017
144	4.8165884	0.70288235	55.086617	0.19245982	3.7047007	2367.8208	0.12794445	4.127323	0.391689	0.06857008
145	4.8310795	0.70088696	50.957222	0.1915576	3.7085686	2366.8892	0.12729573	4.126825	0.39535493	0.06845151
146	4.770563	0.7004677	54.244644	0.19354458	3.718589	2376.384	0.12664908	4.1351147	0.39214966	0.068625964
147	4.8233895	0.70441693	55.51264	0.19192493	3.7144086	2366.2922	0.12763824	4.1030974	0.39433372	0.068535425
148	4.8198895	0.7002186	50.967293	0.19145747	3.7204273	2363.812	0.1261248	4.11734	0.3922197	0.06824963
149	4.820297	0.70073587	51.855156	0.19045901	3.697431	2351.5251	0.12627497	4.089412	0.39215323	0.06859363
150	4.742781	0.6960644	53.139427	0.18882723	3.6976097	2357.8745	0.12649228	4.1078396	0.39187986	0.06841414
151	4.7669516	0.6987575	51.99972	0.19038391	3.711553	2349.2258	0.12704448	4.10746	0.39439783	0.068657845
152	4.782903	0.7005386	51.46036	0.18960854	3.707112	2344.5974	0.12706952	4.096713	0.39225227	0.06817873
153	4.779834	0.69933116	51.839165	0.1899336	3.701163	2353.173	0.12670174	4.0811586	0.39132863	0.068395466
154	4.7778935	0.70059013	51.994705	0.18861514	3.7121804	2342.0544	0.1267524	4.0909925	0.3930415	0.06828999
155	4.7477374	0.6914604	51.64483	0.1878267	3.6893842	2333.2378	0.12611422	4.0816903	0.39020696	0.06821756
156	4.7590175	0.70036685	52.993828	0.18899578	3.697462	2357.9778	0.12558596	4.097847	0.39119	0.068449534
157	4.7530575	0.6948046	51.63104	0.18670462	3.6866462	2337.1062	0.12623161	4.0672	0.3920001	0.06810624
158	4.7082376	0.686605	53.04495	0.18621697	3.685739	2331.7273	0.12516974	4.0796776	0.39116406	0.06820452
159	4.7483563	0.69459397	51.82777	0.18761744	3.6936653	2352.9348	0.12535694	4.097624	0.3906836	0.067898355
160	4.732888	0.69347453	50.379894	0.18696548	3.6993968	2323.882	0.12501389	4.072652	0.393169	0.06828559
161	4.7391114	0.693066	51.013912	0.1891509	3.6894877	2333.1548	0.1259961	4.0983133	0.39088228	0.06829533
162	4.701888	0.6881467	51.805855	0.1880377	3.6753833	2306.9255	0.12413161	4.0608177	0.39030758	0.068121314
163	4.7397184	0.6902485	50.068066	0.18447955	3.6624672	2335.9395	0.12449155	4.073805	0.3900635	0.0684971
164	4.6888223	0.6845883	52.499138	0.18611623	3.673204	2304.6377	0.124688	4.051108	0.38890922	0.06802124
165	4.671645	0.6849863	51.903522	0.18436602	3.6899724	2321.695	0.12516193	4.0513215	0.3880061	0.06749888
166	4.694246	0.6875473	52.486546	0.1841909	3.6870973	2301.4373	0.12374958	4.048998	0.38859355	0.06778694
